qC_l_hip_yaw	qC_l_hip_rol	qC_l_hip_pit	qC_l_kne	qC_l_ank	qC_r_hip_yaw	qC_r_hip_rol	qC_r_hip_pit	qC_r_kne	qC_r_ank	torso	qC_l_shd_pit	qC_l_shd_rol	qC_l_shd_yaw	qC_l_elb	qC_r_shd_pit	qC_r_shd_rol	qC_r_shd_yaw	qC_r_elb	qP_l_hip_yaw	qP_l_hip_rol	qP_l_hip_pit	qP_l_kne	qP_l_ank	qP_r_hip_yaw	qP_r_hip_rol	qP_r_hip_pit	qP_r_kne	qP_r_ank	torso	qP_l_shd_pit	qP_l_shd_rol	qP_l_shd_yaw	qP_l_elb	qP_r_shd_pit	qP_r_shd_rol	qP_r_shd_yaw	qP_r_elb	qV_l_hip_yaw	qV_l_hip_rol	qV_l_hip_pit	qV_l_kne	qV_l_ank	qV_r_hip_yaw	qV_r_hip_rol	qV_r_hip_pit	qV_r_kne	qV_r_ank	torso	qV_l_shd_pit	qV_l_shd_rol	qV_l_shd_yaw	qV_l_elb	qV_r_shd_pit	qV_r_shd_rol	qV_r_shd_yaw	qV_r_elb	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	
-0.298153	-0.329404	-0.487612	0.110701	-0.506394	-0.293355	-0.253284	-0.492035	0.112331	-0.508270	-0.294514	-0.288835	-0.296695	-0.294571	-0.287207	-0.283354	-0.290753	-0.290254	-0.286601	-0.304938	-0.340765	-0.472794	0.112883	-0.497299	-0.288661	-0.221413	-0.480796	0.111557	-0.497100	-0.305671	-0.281522	-0.299769	-0.298303	-0.289092	-0.268725	-0.287076	-0.294168	-0.287972	0.028004	0.065587	-0.006923	0.004944	0.013415	0.006894	0.013447	0.133922	0.008290	-0.008049	0.046095	0.001342	0.033538	0.046506	0.100764	0.002683	0.030855	0.108515	0.093013	0.038957	0.109564	-0.046985	-0.022923	-0.039655	0.141665	
-0.295953	-0.327204	-0.485412	0.112901	-0.504194	-0.291155	-0.251084	-0.489835	0.114531	-0.506070	-0.292314	-0.286635	-0.294495	-0.292371	-0.285007	-0.281154	-0.288553	-0.288054	-0.284401	-0.304274	-0.339845	-0.472513	0.112995	-0.497299	-0.288405	-0.221132	-0.479569	0.111828	-0.497089	-0.304546	-0.281448	-0.299370	-0.297727	-0.288123	-0.268683	-0.286867	-0.293199	-0.287003	0.049622	0.084647	0.013429	0.004668	-0.001342	0.016210	0.018460	0.140299	0.019554	-0.020123	0.083158	0.009391	0.032197	0.038755	0.170523	-0.017440	0.052320	0.127892	0.104639	0.038801	0.109080	-0.045708	-0.052594	-0.040514	0.128791	
-0.293466	-0.324717	-0.482925	0.115387	-0.501707	-0.288668	-0.248598	-0.487348	0.117017	-0.503583	-0.289827	-0.284148	-0.292009	-0.289884	-0.282520	-0.278667	-0.286066	-0.285567	-0.281915	-0.303123	-0.338387	-0.471925	0.113266	-0.497267	-0.288022	-0.220774	-0.478521	0.112292	-0.497058	-0.303345	-0.281302	-0.298741	-0.296607	-0.286730	-0.268609	-0.286552	-0.291685	-0.285640	0.083369	0.114972	0.038492	0.016991	0.050978	0.030203	0.028807	0.120960	0.034111	-0.004025	0.113689	0.018781	0.095248	0.182150	0.290664	0.002683	0.061710	0.147270	0.232531	0.038555	0.108682	-0.044383	-0.058147	-0.016165	0.129395	
-0.290695	-0.321946	-0.480154	0.118159	-0.498936	-0.285897	-0.245827	-0.484577	0.119788	-0.500812	-0.287056	-0.281377	-0.289238	-0.287113	-0.279749	-0.275896	-0.283295	-0.282796	-0.279144	-0.300848	-0.337339	-0.470953	0.113682	-0.497278	-0.287510	-0.220339	-0.477344	0.112883	-0.496964	-0.302118	-0.281008	-0.297704	-0.295275	-0.284762	-0.268526	-0.285965	-0.290111	-0.283854	0.155042	0.129365	0.073373	0.032134	0.018781	0.042016	0.039355	0.115574	0.050228	0.005366	0.123005	0.037563	0.148910	0.108515	0.426308	-0.002683	0.079150	0.065884	0.294540	0.038169	0.108303	-0.043066	-0.087407	-0.019357	0.133848	
-0.287643	-0.318893	-0.477102	0.121211	-0.495883	-0.282844	-0.242774	-0.481524	0.122841	-0.497759	-0.284004	-0.278324	-0.286185	-0.284060	-0.276696	-0.272843	-0.280242	-0.279744	-0.276091	-0.298342	-0.335856	-0.469828	0.114225	-0.497236	-0.286615	-0.219445	-0.475785	0.113938	-0.496639	-0.300302	-0.280369	-0.296100	-0.293277	-0.282249	-0.268169	-0.284928	-0.287628	-0.281735	0.235302	0.115888	0.101587	0.046043	0.006708	0.066351	0.059390	0.131894	0.076314	0.067076	0.136776	0.096590	0.211961	0.232531	0.348797	0.042929	0.146226	0.317793	0.298415	0.037587	0.107872	-0.041708	-0.084234	-0.033221	0.130441	
-0.284311	-0.315562	-0.473770	0.124542	-0.492552	-0.279513	-0.239443	-0.478193	0.126172	-0.494428	-0.280672	-0.274993	-0.282854	-0.280729	-0.273365	-0.269512	-0.276911	-0.276412	-0.272760	-0.295428	-0.334399	-0.468601	0.114960	-0.497173	-0.285184	-0.218499	-0.473867	0.116191	-0.496146	-0.297822	-0.279174	-0.293857	-0.291248	-0.279918	-0.267708	-0.283272	-0.285266	-0.279494	0.273337	0.134457	0.117782	0.062117	0.022806	0.109442	0.082625	0.171416	0.151115	0.045612	0.187365	0.112688	0.253549	0.166648	0.306166	0.061710	0.201229	0.139519	0.259660	0.036816	0.107500	-0.040184	-0.113210	-0.015058	0.133073	
-0.280705	-0.311955	-0.470164	0.128149	-0.488946	-0.275907	-0.235836	-0.474587	0.129779	-0.490822	-0.277066	-0.271387	-0.279247	-0.277122	-0.269759	-0.265905	-0.273305	-0.272806	-0.269153	-0.291260	-0.331536	-0.467195	0.116622	-0.497005	-0.282269	-0.216939	-0.472001	0.118252	-0.495727	-0.294575	-0.277591	-0.291248	-0.288584	-0.277738	-0.266891	-0.281029	-0.282541	-0.276799	0.346153	0.202612	0.132089	0.107438	0.040246	0.197334	0.119115	0.178735	0.213053	0.033538	0.281289	0.229401	0.315259	0.174399	0.259660	0.107322	0.299161	0.197652	0.313917	0.035844	0.107024	-0.038710	-0.136860	-0.046099	0.126311	
-0.276827	-0.308077	-0.466286	0.132027	-0.485068	-0.272029	-0.231958	-0.470709	0.133657	-0.486944	-0.273188	-0.267509	-0.275369	-0.273244	-0.265880	-0.262027	-0.269427	-0.268928	-0.265275	-0.286428	-0.329286	-0.464331	0.118332	-0.496555	-0.279534	-0.214459	-0.470339	0.121256	-0.494941	-0.291150	-0.275055	-0.287433	-0.285495	-0.275286	-0.265675	-0.277235	-0.279332	-0.273893	0.409217	0.256507	0.189145	0.166422	0.053661	0.281190	0.193964	0.164182	0.250711	0.111347	0.333510	0.338065	0.390384	0.251909	0.348797	0.169032	0.421240	0.298415	0.290664	0.034629	0.106465	-0.037140	-0.163036	-0.062896	0.157333	
-0.272681	-0.303931	-0.462140	0.136173	-0.480921	-0.267882	-0.227812	-0.466563	0.137803	-0.482798	-0.269042	-0.263363	-0.271223	-0.269098	-0.261734	-0.257881	-0.265280	-0.264782	-0.261129	-0.282670	-0.325860	-0.461570	0.120185	-0.495664	-0.275520	-0.212337	-0.467374	0.124340	-0.493830	-0.287417	-0.271827	-0.284802	-0.281862	-0.272167	-0.264008	-0.273347	-0.275244	-0.270138	0.410354	0.276921	0.262268	0.179020	0.138177	0.329245	0.233067	0.216118	0.295595	0.140860	0.362061	0.405141	0.317942	0.391428	0.480565	0.220011	0.490999	0.476689	0.403054	0.033221	0.105787	-0.035575	-0.188237	-0.066799	0.133351	
-0.268271	-0.299521	-0.457730	0.140583	-0.476512	-0.263473	-0.223402	-0.462153	0.142213	-0.478388	-0.264632	-0.258953	-0.266813	-0.264688	-0.257325	-0.253471	-0.260871	-0.260372	-0.256719	-0.277710	-0.321693	-0.458809	0.123157	-0.493935	-0.271736	-0.209704	-0.464433	0.127536	-0.492289	-0.283480	-0.268253	-0.281951	-0.278108	-0.268594	-0.261807	-0.269029	-0.271278	-0.265930	0.443188	0.375626	0.284408	0.233255	0.233426	0.389066	0.235652	0.292943	0.314652	0.175740	0.384252	0.426606	0.340748	0.515445	0.585204	0.277696	0.489657	0.449561	0.581329	0.031530	0.104964	-0.034097	-0.233197	-0.098134	0.133911	
-0.263601	-0.294852	-0.453061	0.145252	-0.471842	-0.258803	-0.218733	-0.457483	0.146882	-0.473718	-0.259963	-0.254283	-0.262144	-0.260019	-0.252655	-0.248802	-0.256201	-0.255703	-0.252050	-0.273901	-0.316503	-0.455051	0.127536	-0.491325	-0.267594	-0.206559	-0.460905	0.132665	-0.490245	-0.279491	-0.264564	-0.278744	-0.273475	-0.264355	-0.258925	-0.264312	-0.267282	-0.261752	0.449126	0.459788	0.329028	0.332600	0.323308	0.411996	0.289199	0.330363	0.386331	0.222694	0.401069	0.429289	0.385018	0.546449	0.600706	0.327333	0.598321	0.313917	0.437934	0.029616	0.103924	-0.032392	-0.244190	-0.100433	0.168224	
-0.258677	-0.289928	-0.448136	0.150176	-0.466918	-0.253879	-0.213809	-0.452559	0.151806	-0.468794	-0.255038	-0.249359	-0.257220	-0.255095	-0.247731	-0.243878	-0.251277	-0.250778	-0.247126	-0.270015	-0.312131	-0.452187	0.131914	-0.488139	-0.263503	-0.203517	-0.456942	0.136404	-0.486483	-0.274199	-0.260131	-0.274709	-0.269357	-0.259602	-0.255330	-0.258978	-0.263345	-0.257513	0.413347	0.478406	0.340320	0.401746	0.364895	0.385001	0.307844	0.379532	0.410728	0.441363	0.468445	0.551368	0.497707	0.503818	0.643337	0.435996	0.574174	0.480565	0.379801	0.027656	0.102729	-0.030210	-0.241411	-0.103421	0.236152	
-0.253503	-0.284754	-0.442962	0.155351	-0.461744	-0.248705	-0.208635	-0.447385	0.156981	-0.463620	-0.249864	-0.244185	-0.252046	-0.249921	-0.242557	-0.238704	-0.246103	-0.245604	-0.241951	-0.266308	-0.306685	-0.447918	0.136580	-0.483988	-0.258978	-0.198736	-0.452545	0.140415	-0.481861	-0.269444	-0.255068	-0.269542	-0.264937	-0.254818	-0.250488	-0.253811	-0.258562	-0.253244	0.382748	0.514448	0.355587	0.447121	0.484291	0.401245	0.387482	0.418634	0.406842	0.576857	0.492552	0.541977	0.677471	0.565826	0.538698	0.588931	0.558075	0.569702	0.499943	0.025655	0.101361	-0.027658	-0.235772	-0.141302	0.245274	
-0.248084	-0.279335	-0.437543	0.160770	-0.456325	-0.243286	-0.203216	-0.441966	0.162400	-0.458201	-0.244445	-0.238766	-0.246627	-0.244502	-0.237138	-0.233285	-0.240684	-0.240185	-0.236532	-0.262703	-0.301137	-0.444390	0.141405	-0.478863	-0.254504	-0.194875	-0.448352	0.144809	-0.476442	-0.264484	-0.250583	-0.264323	-0.260516	-0.249459	-0.245164	-0.248612	-0.254202	-0.247703	0.378326	0.561017	0.394183	0.482137	0.546002	0.442716	0.429826	0.434538	0.424779	0.621127	0.503104	0.461485	0.592955	0.635586	0.720847	0.595638	0.588931	0.546449	0.697594	0.023626	0.099702	-0.024759	-0.266638	-0.148785	0.309879	
-0.242426	-0.273676	-0.431885	0.166428	-0.450666	-0.237627	-0.197557	-0.436308	0.168058	-0.452543	-0.238787	-0.233108	-0.240968	-0.238843	-0.231479	-0.227626	-0.235026	-0.234527	-0.230874	-0.258229	-0.295487	-0.438995	0.146950	-0.473361	-0.250414	-0.190836	-0.443137	0.149842	-0.471632	-0.258425	-0.246013	-0.259156	-0.255490	-0.244251	-0.239106	-0.243120	-0.248964	-0.242677	0.408813	0.551064	0.451107	0.523750	0.634542	0.440294	0.406723	0.496839	0.469666	0.433313	0.569933	0.519171	0.601004	0.685968	0.868117	0.764671	0.605029	0.585204	0.806109	0.021635	0.097918	-0.021667	-0.242900	-0.188453	0.318534	
-0.236533	-0.267784	-0.425992	0.172321	-0.444774	-0.231735	-0.191665	-0.430415	0.173950	-0.446650	-0.232894	-0.227215	-0.235076	-0.232951	-0.225587	-0.221734	-0.229133	-0.228634	-0.224982	-0.252885	-0.289965	-0.433549	0.152351	-0.467701	-0.245607	-0.186004	-0.437256	0.155051	-0.467838	-0.251828	-0.240689	-0.253444	-0.250464	-0.238165	-0.232786	-0.237953	-0.243816	-0.237287	0.482521	0.554305	0.543511	0.539409	0.579540	0.459789	0.448271	0.554337	0.501438	0.376969	0.623665	0.666739	0.689545	0.480565	1.069645	0.725766	0.586248	0.344922	0.829362	0.019694	0.095865	-0.018443	-0.242062	-0.211409	0.337321	
-0.230413	-0.261663	-0.419872	0.178441	-0.438653	-0.225614	-0.185544	-0.424295	0.180071	-0.440530	-0.226774	-0.221095	-0.228955	-0.226830	-0.219466	-0.215613	-0.223012	-0.222514	-0.218861	-0.247235	-0.284340	-0.427490	0.157864	-0.461822	-0.241849	-0.180328	-0.431402	0.160420	-0.463855	-0.243775	-0.234799	-0.246768	-0.244621	-0.232685	-0.224821	-0.232923	-0.238700	-0.231807	0.574779	0.535073	0.566712	0.551821	0.594297	0.434280	0.476057	0.582354	0.531556	0.395751	0.676665	0.609053	0.715034	0.534822	0.790607	0.719059	0.633201	0.395303	0.678217	0.017811	0.093697	-0.015145	-0.233358	-0.190223	0.320686	
-0.224070	-0.255320	-0.413529	0.184784	-0.432311	-0.219272	-0.179201	-0.417952	0.186414	-0.434187	-0.220431	-0.214752	-0.222612	-0.220487	-0.213124	-0.209270	-0.216670	-0.216171	-0.212518	-0.241253	-0.279380	-0.420741	0.163584	-0.455963	-0.237247	-0.175701	-0.425496	0.165709	-0.459327	-0.237460	-0.228301	-0.240238	-0.238595	-0.227598	-0.218051	-0.227546	-0.232947	-0.226236	0.599103	0.506998	0.634644	0.582884	0.591614	0.431723	0.493571	0.600939	0.557389	0.495024	0.664670	0.617103	0.686862	0.488316	0.635586	0.744548	0.595638	0.596831	0.662715	0.016056	0.091321	-0.011920	-0.214702	-0.247560	0.313828	
-0.217512	-0.248762	-0.406971	0.191342	-0.425752	-0.212713	-0.172643	-0.411393	0.192972	-0.427628	-0.213873	-0.208193	-0.216054	-0.213929	-0.206565	-0.202712	-0.210111	-0.209613	-0.205960	-0.233889	-0.273935	-0.412815	0.169944	-0.448490	-0.231136	-0.170050	-0.417775	0.171957	-0.454307	-0.230839	-0.221551	-0.233520	-0.231995	-0.221815	-0.211196	-0.222012	-0.226256	-0.220332	0.617655	0.518265	0.689532	0.617101	0.776744	0.523419	0.540582	0.635931	0.587585	0.606370	0.653725	0.851870	0.791501	0.775105	0.953379	0.796867	0.656007	0.817736	0.778980	0.014437	0.088861	-0.008682	-0.196847	-0.234677	0.303518	
-0.210744	-0.241994	-0.400203	0.198110	-0.418984	-0.205945	-0.165875	-0.404626	0.199740	-0.420861	-0.207105	-0.201426	-0.209286	-0.207161	-0.199797	-0.195944	-0.203343	-0.202845	-0.199192	-0.227830	-0.268489	-0.405222	0.176128	-0.441217	-0.225410	-0.164094	-0.410488	0.178684	-0.448134	-0.223501	-0.213680	-0.226414	-0.225606	-0.215276	-0.204436	-0.214602	-0.219352	-0.213822	0.664677	0.530864	0.730709	0.628325	0.733815	0.583759	0.573840	0.698284	0.638625	0.724425	0.690140	0.822356	0.751255	0.798358	1.112275	0.709668	0.721742	0.790607	0.965005	0.012904	0.086397	-0.005456	-0.191861	-0.231317	0.307169	
-0.203773	-0.235024	-0.393232	0.205081	-0.412014	-0.198975	-0.158904	-0.397655	0.206711	-0.413890	-0.200134	-0.194455	-0.202316	-0.200191	-0.192827	-0.188974	-0.196373	-0.195874	-0.192221	-0.219649	-0.264168	-0.397859	0.183142	-0.434174	-0.220041	-0.159645	-0.403483	0.185795	-0.441227	-0.216342	-0.207025	-0.218271	-0.219642	-0.209069	-0.198053	-0.207926	-0.213539	-0.207312	0.722170	0.512268	0.770635	0.674018	0.759305	0.569815	0.522082	0.747735	0.697626	0.783452	0.726174	0.780769	0.771378	0.631710	0.980508	0.719059	0.788818	0.457312	0.821611	0.011406	0.083898	-0.002368	-0.170965	-0.258974	0.301820	
-0.196607	-0.227857	-0.386066	0.212247	-0.404848	-0.191809	-0.151738	-0.390489	0.213877	-0.406724	-0.192968	-0.187289	-0.195149	-0.193024	-0.185661	-0.181807	-0.189207	-0.188708	-0.185055	-0.213078	-0.258595	-0.390598	0.189822	-0.427162	-0.213419	-0.153458	-0.396683	0.192314	-0.434603	-0.209337	-0.199846	-0.211626	-0.212920	-0.202317	-0.191639	-0.200820	-0.206060	-0.200530	0.692086	0.527654	0.763355	0.690554	0.700277	0.605294	0.531188	0.722289	0.689079	0.712351	0.718233	0.830405	0.670764	0.577453	0.918499	0.749914	0.791501	0.685968	0.763478	0.010091	0.081392	0.000651	-0.147378	-0.212215	0.287261	
-0.189252	-0.220502	-0.378711	0.219602	-0.397493	-0.184454	-0.144383	-0.383134	0.221232	-0.399369	-0.185613	-0.179934	-0.187794	-0.185669	-0.178306	-0.174452	-0.181852	-0.181353	-0.177700	-0.206968	-0.252996	-0.383439	0.197108	-0.420905	-0.206567	-0.147782	-0.389729	0.201199	-0.427581	-0.202485	-0.192331	-0.204562	-0.206289	-0.195141	-0.185477	-0.193264	-0.197310	-0.194081	0.639710	0.547758	0.739073	0.716748	0.629176	0.685541	0.614557	0.710397	0.712702	0.753938	0.698895	0.786135	0.936386	0.627835	0.961130	0.702960	0.890774	0.914624	0.689843	0.008860	0.079037	0.003778	-0.171330	-0.195824	0.320513	
-0.181715	-0.212966	-0.371174	0.227138	-0.389956	-0.176917	-0.136847	-0.375597	0.228768	-0.391832	-0.178076	-0.172397	-0.180258	-0.178133	-0.170769	-0.166916	-0.174315	-0.173816	-0.170164	-0.201113	-0.246579	-0.376204	0.205912	-0.414763	-0.200303	-0.142106	-0.382928	0.209236	-0.420455	-0.196273	-0.185393	-0.195905	-0.197600	-0.187935	-0.179545	-0.185623	-0.190558	-0.187632	0.603766	0.579241	0.729598	0.732670	0.647958	0.685992	0.590069	0.721937	0.771253	0.739182	0.662981	0.747231	0.920288	0.941752	0.968881	0.611736	0.873334	0.844864	0.623959	0.007719	0.076809	0.007110	-0.159203	-0.197849	0.330109	
-0.174005	-0.205255	-0.363464	0.234849	-0.382246	-0.169207	-0.129136	-0.367887	0.236479	-0.384122	-0.170366	-0.164687	-0.172547	-0.170422	-0.163059	-0.159205	-0.166605	-0.166106	-0.162453	-0.196230	-0.240034	-0.368969	0.213838	-0.408884	-0.190869	-0.134871	-0.376025	0.217449	-0.411284	-0.189268	-0.178842	-0.187961	-0.188849	-0.180456	-0.173497	-0.178350	-0.182989	-0.180244	0.557516	0.643771	0.735474	0.765501	0.590272	0.710664	0.627581	0.711478	0.812079	0.884067	0.650572	0.792843	0.918946	1.054142	1.054142	0.727108	0.837113	0.941752	0.992134	0.006762	0.074802	0.010295	-0.134512	-0.172495	0.317978	
-0.166128	-0.197378	-0.355587	0.242726	-0.374369	-0.161330	-0.121259	-0.360010	0.244356	-0.376245	-0.162489	-0.156810	-0.164670	-0.162545	-0.155182	-0.151328	-0.158728	-0.158229	-0.154576	-0.191015	-0.233847	-0.361810	0.222099	-0.402553	-0.182867	-0.127917	-0.368969	0.225822	-0.403277	-0.180601	-0.171296	-0.180666	-0.182037	-0.173371	-0.167125	-0.170856	-0.176661	-0.172766	0.532735	0.661052	0.733947	0.811674	0.684179	0.792311	0.706539	0.724618	0.829873	0.823698	0.763191	0.851870	0.704302	0.852615	1.065769	0.702960	0.760646	0.844864	0.844864	0.005647	0.073015	0.013394	-0.178089	-0.158072	0.317918	
-0.158092	-0.189343	-0.347551	0.250761	-0.366333	-0.153294	-0.113224	-0.351974	0.252391	-0.368209	-0.154454	-0.148774	-0.156635	-0.154510	-0.147146	-0.143293	-0.150692	-0.150193	-0.146541	-0.184086	-0.226739	-0.354907	0.230025	-0.395227	-0.175351	-0.121168	-0.362066	0.233620	-0.395668	-0.171243	-0.163960	-0.174461	-0.174680	-0.165984	-0.160805	-0.163949	-0.169394	-0.164954	0.611236	0.680433	0.713916	0.824391	0.764671	0.804537	0.692904	0.727741	0.823277	0.816990	0.894157	0.806258	0.727108	0.813860	0.902997	0.756621	0.766012	0.891370	0.914624	0.004583	0.071308	0.016670	-0.156672	-0.140134	0.321596	
-0.149906	-0.181157	-0.339365	0.258948	-0.358147	-0.145108	-0.105037	-0.343788	0.260578	-0.360023	-0.146267	-0.140588	-0.148449	-0.146324	-0.138960	-0.135107	-0.142506	-0.142007	-0.138354	-0.177362	-0.219811	-0.348209	0.237727	-0.387472	-0.167169	-0.113114	-0.355597	0.240363	-0.388321	-0.161554	-0.156927	-0.167335	-0.167019	-0.156749	-0.153678	-0.156351	-0.161250	-0.155387	0.686316	0.718846	0.690843	0.810577	0.874676	0.807658	0.724706	0.699481	0.766573	0.780769	0.942554	0.799550	0.807599	0.895246	1.275047	0.818332	0.803575	0.879744	1.139404	0.003519	0.069845	0.019748	-0.147740	-0.111498	0.309351	
-0.141577	-0.172828	-0.331036	0.267277	-0.349818	-0.136779	-0.096709	-0.335459	0.268906	-0.351694	-0.137938	-0.132259	-0.140120	-0.137995	-0.130631	-0.126778	-0.134177	-0.133678	-0.130026	-0.169897	-0.213879	-0.341408	0.245524	-0.378815	-0.159014	-0.104907	-0.348822	0.247362	-0.380879	-0.153245	-0.149182	-0.159988	-0.158996	-0.148756	-0.146247	-0.149423	-0.153347	-0.147635	0.715404	0.681233	0.682493	0.795795	0.984681	0.829280	0.807818	0.688430	0.712388	0.924312	0.934280	0.792843	0.744548	0.957254	1.178159	0.786135	0.747231	1.050267	1.135528	0.002425	0.068521	0.022813	-0.137765	-0.110627	0.289790	
-0.133114	-0.164364	-0.322573	0.275740	-0.341355	-0.128316	-0.088245	-0.326996	0.277370	-0.343231	-0.129475	-0.123796	-0.131656	-0.129531	-0.122168	-0.118314	-0.125714	-0.125215	-0.121562	-0.161639	-0.205954	-0.333892	0.253482	-0.369959	-0.150705	-0.095627	-0.341357	0.253785	-0.373040	-0.143887	-0.141887	-0.152787	-0.149489	-0.139642	-0.138618	-0.142149	-0.143961	-0.138552	0.775364	0.701620	0.717474	0.787594	0.941752	0.823512	0.852812	0.728095	0.671357	0.822356	0.896417	0.845162	0.858578	1.127777	1.193661	0.924312	0.861261	1.104524	1.209163	0.001326	0.067219	0.025488	-0.165420	-0.109906	0.242049	
-0.124525	-0.155775	-0.313984	0.284329	-0.332765	-0.119726	-0.079656	-0.318406	0.285959	-0.334641	-0.120886	-0.115206	-0.123067	-0.120942	-0.113578	-0.109725	-0.117124	-0.116626	-0.112973	-0.152691	-0.199076	-0.326196	0.261327	-0.360830	-0.141552	-0.086576	-0.333662	0.260784	-0.364886	-0.135195	-0.133817	-0.144969	-0.141314	-0.130165	-0.130380	-0.134572	-0.135120	-0.129378	0.847881	0.747302	0.763937	0.791118	0.952484	0.859879	0.910156	0.771097	0.689946	1.000780	0.893802	0.949801	0.845162	0.984383	1.309927	1.024927	0.847845	1.182035	1.174284	0.000089	0.065984	0.028158	-0.156714	-0.107918	0.240537	
-0.115818	-0.147068	-0.305277	0.293036	-0.324058	-0.111019	-0.070949	-0.309699	0.294666	-0.325934	-0.112179	-0.106499	-0.114360	-0.112235	-0.104871	-0.101018	-0.108417	-0.107919	-0.104266	-0.143589	-0.191432	-0.317913	0.268358	-0.351921	-0.133447	-0.076784	-0.326247	0.267336	-0.356585	-0.126758	-0.125957	-0.136878	-0.134925	-0.122535	-0.122163	-0.127298	-0.128974	-0.121264	0.919447	0.747619	0.803433	0.771518	0.921629	0.881352	0.974965	0.786798	0.685992	0.821015	0.871833	0.873334	0.897482	0.651088	1.123902	0.921629	0.819673	0.530947	0.968881	-0.001307	0.064862	0.030409	-0.192268	-0.112035	0.194462	
-0.107002	-0.138252	-0.296461	0.301852	-0.315242	-0.102203	-0.062133	-0.300884	0.303482	-0.317119	-0.103363	-0.097684	-0.105544	-0.103419	-0.096055	-0.092202	-0.099601	-0.099103	-0.095450	-0.134155	-0.183225	-0.310064	0.275932	-0.343725	-0.125036	-0.065024	-0.318731	0.273983	-0.348609	-0.118551	-0.117583	-0.129049	-0.126659	-0.116026	-0.114250	-0.119186	-0.120799	-0.113634	0.962989	0.796812	0.811761	0.752608	0.830405	0.861876	0.983228	0.778150	0.672672	0.874676	0.865908	0.991389	0.807599	0.647212	0.883619	0.884067	0.952484	0.666590	0.949503	-0.002815	0.063706	0.032399	-0.163613	-0.095818	0.188903	
-0.098085	-0.129336	-0.287544	0.310768	-0.306326	-0.093287	-0.053217	-0.291967	0.312398	-0.308202	-0.094447	-0.088767	-0.096628	-0.094503	-0.087139	-0.083286	-0.090685	-0.090186	-0.086534	-0.124823	-0.174942	-0.302420	0.283283	-0.335938	-0.116650	-0.056357	-0.310422	0.281253	-0.340539	-0.111137	-0.108381	-0.122152	-0.118666	-0.108638	-0.105299	-0.110267	-0.112654	-0.106246	0.947188	0.849388	0.779245	0.739524	0.858578	0.848224	1.012576	0.805726	0.683184	0.861261	0.810612	1.046391	0.755280	0.682092	0.937877	1.117492	0.988706	0.651088	1.007636	-0.004330	0.062612	0.034251	-0.186429	-0.087324	0.149106	
-0.089078	-0.120328	-0.278537	0.319776	-0.297318	-0.084279	-0.044209	-0.282960	0.321406	-0.299195	-0.085439	-0.079760	-0.087620	-0.085495	-0.078131	-0.074278	-0.081678	-0.081179	-0.077526	-0.116386	-0.164332	-0.293829	0.290937	-0.327753	-0.107498	-0.043625	-0.301883	0.288923	-0.332176	-0.101933	-0.098759	-0.114659	-0.109613	-0.099131	-0.093372	-0.100908	-0.103359	-0.097254	0.900621	0.855309	0.817351	0.748188	0.877359	0.860153	1.062717	0.854099	0.741565	0.921629	0.745518	1.024927	0.850528	1.061893	1.433944	1.136274	1.087979	1.054142	1.321554	-0.005966	0.061464	0.035754	-0.188931	-0.089247	0.137262	
-0.079987	-0.111238	-0.269446	0.328866	-0.288228	-0.075189	-0.035119	-0.273869	0.330496	-0.290104	-0.076348	-0.070669	-0.078530	-0.076405	-0.069041	-0.065188	-0.072587	-0.072088	-0.068436	-0.106978	-0.154847	-0.285725	0.298590	-0.319043	-0.098575	-0.032606	-0.293395	0.297104	-0.323120	-0.094238	-0.088352	-0.106997	-0.100984	-0.088625	-0.083866	-0.091664	-0.094518	-0.087837	0.915277	0.902493	0.870725	0.779968	1.000780	0.886735	1.066317	0.865382	0.798490	1.063831	0.756088	0.984681	0.892116	1.127777	1.573463	1.027610	1.022244	1.100649	1.488201	-0.007632	0.060289	0.037154	-0.185422	-0.113852	0.135217	
-0.070823	-0.102074	-0.260282	0.338030	-0.279064	-0.066025	-0.025955	-0.264705	0.339660	-0.280940	-0.067184	-0.061505	-0.069366	-0.067241	-0.059877	-0.056024	-0.063423	-0.062924	-0.059272	-0.096675	-0.146410	-0.278055	0.306740	-0.310103	-0.089371	-0.022865	-0.284651	0.306149	-0.313740	-0.086568	-0.080051	-0.099304	-0.092991	-0.079299	-0.075272	-0.082860	-0.086525	-0.078754	1.000821	0.935161	0.833407	0.797170	0.900165	0.927479	1.049554	0.866840	0.856115	1.074564	0.780368	0.901506	0.835772	0.802233	1.162657	0.994072	0.984681	0.635586	1.259545	-0.009396	0.058961	0.038405	-0.187420	-0.139164	0.116756	
